ppm,Lip 1,Lip 2,Lip 3,Lip 4,Lip 5,Lip 6,Lip 7,Lip 8,Lip 9,Lip10,Lip11,Lip12,Lip13,Lip14,Lip15,Lip16,Lip17,Lip18,Lip19,Lip20,Lip21,Lip22,Lip23,Lip24,Lip25,Lip26,Lip27,Lip28,Lip29,Lip30,Lip31,Lip32,Lip33,Lip34,Lip35,Lip36,Lip37,Lip38,Lip39,Lip40
9.512066888,364554.8849,2082635.436,1699296.62,911758.3213,1730816.323,1383112.577,5255937.958,2297724.368,2981784.14,1446566.197,389448.4755,1965791.337,1222165.878,1835841.164,1153400.137,1360752.065,1427266.095,912429.2955,4210589.113,2275404.33,635315.3907,1106875.107,999412.3606,660001.6151,3651345.532,2172597.706,2021444.435,1374112.799,1351178.688,2242840.044,1448704.089,1412731.736,2617289.165,1495503.851,1419818.079,1543087.292,838708.4468,2129075.741,958440.3287,1557237.841
9.514622877,447547.3146,1917429.365,1640673.727,868778.7368,1613326.313,1254715.899,5203591.486,2253723.992,2737963.395,1437139.734,636834.1649,2194276.458,1402105.819,1912495.441,880412.8038,1530197.348,1431456.981,1129803.656,4027341.194,2201291.177,602758.4717,1017143.418,1141746.185,640804.9387,3732068.36,2198254.046,2053571.497,1178884.806,1043336.041,2302939.551,1747438.416,1109812.455,2662800.769,1632938.822,1352178.395,1246174.967,632585.5387,1987703.658,1011597.377,1366137.004
9.517178866,458723.3551,1668842.168,1607415.709,996848.6026,1900952.664,1415732.45,5161206.874,2525568.024,2779691.77,1698377.533,785349.4117,2122037.43,1295015.72,1861087.276,1401209.086,1414557.928,1242682.208,1240978.303,3764279.281,2642610.336,694047.1517,1145785.916,1049696.124,797596.5485,3658522.469,1999401.038,1517548.988,1192679.309,859997.9715,2480747.844,1732790.148,844675.5035,2439504.196,1435156.204,1213375.963,1299525.134,578963.606,2206350.722,1313665.252,1478418.507
9.519734855,476856.0589,1908284.651,1363413.411,927161.9724,1381742.021,1061324.252,5090710.318,2402251.634,2899442.891,1340085.443,708560.4665,2056932.672,1074986.468,2096897.287,1467309.988,1442129.856,1337016.484,1053017.251,3555959.35,2913156.794,546173.0119,790764.7558,1257662.083,738010.0912,3595341.824,2197647.32,1725495.439,1242776.674,1281887.655,2001881.671,1425353.274,1220058.998,2138803.841,1065542.939,1165567.414,1057458.234,815824.2767,1679325.52,1386994.738,1730276.218
9.522290844,256393.119,1569692.671,1125408.924,1032112.727,1481520.433,1523883.002,5311531.867,1754492.498,2644466.155,753445.8714,567440.5657,1997910.095,1204138.09,1930885.869,1221585.76,1247085.103,1347986.917,1263958.551,3686019.05,2523511.137,764514.913,941863.1408,712300.4226,794711.7065,3461967.898,1894280.661,1995756.41,1255499.517,1152578.284,2190593.388,1672450.299,1267963.331,2594846.525,908650.3999,1445092.489,1202095.578,706564.9648,1599112.49,1167385.494,1255410.364
9.524846833,292285.1973,1777516.48,1674699.867,1110131.121,1760312.148,1190480.701,5159152.108,2345475.334,2771189.664,884491.3601,911133.3682,1810030.11,994603.882,1768594.08,1316262.349,1499209.24,1415567.206,1306447.438,3875496.426,2086804.619,556980.4986,1122092.676,1006856.292,633598.309,3786730.116,2330178.757,2002009.396,1223267.972,1142807.916,2021759.737,1827259.167,991556.8712,2253844.39,1152779.522,1142992.747,970850.1796,677650.0126,1719465.749,1065529.602,1220682.475
9.527402822,459974.5454,1787371.271,1406470.461,1051676.791,1356601.298,1131484.632,5156734.591,2229139.723,2548880.824,1145884.638,246948.0596,1677309.873,717978.4269,1703931.397,1036142.838,1245784.453,1096697.399,1069506.153,3470473.708,2311401.132,526119.7899,930669.0308,909543.6658,733826.2425,3620619.839,2016785.336,1937720.682,1252109.695,972921.0593,2168825.522,1432708.096,792748.9639,2375960.846,962022.3233,1371487.601,1132321.683,932578.967,1824410.261,1030401.873,1470122.611
9.529958811,181303.7254,1812858.163,1383606.682,654138.7596,1308764.087,928241.9745,5011474.825,2117025.928,2778086.076,1064992.336,706492.0966,1854136.652,977413.0333,1607483.746,1049777.397,1083619.126,1308462.65,1251010.153,3628842.546,2821409.37,373768.7442,671719.5707,755590.4432,645891.5681,3421643.177,1967390.488,1805292.924,975006.3641,1079207.98,2098527.368,1277247.941,1182446.879,2271416.023,981443.5612,1060546.12,1338308.687,565630.0198,1920819.001,1126121.493,1290579.862
9.532514801,260466.1702,1395542.817,1307153.484,1088435.071,1432987.996,1364328.456,5158171.044,2254313.845,2787033.175,809935.1767,630816.84,1622712.837,1092192.108,1375768.829,1188180.703,1202809.125,1464549.172,619306.7515,3626289.072,2215727.053,162726.7453,792231.9697,1143930.286,824722.2034,3852080.348,1870613.434,1565634.405,856308.1788,950737.6199,2329058.731,1322586.355,946927.1908,2304358.452,1012418.364,1117747.902,1184010.138,511085.3495,2017325.281,1097935.13,1463995.186
9.53507079,412553.016,1645716.765,840865.6204,905779.9565,1479369.649,1389243.78,5195079.958,2146239.925,2842655.984,1337534.834,739123.2613,2157787.978,914147.99,1726256.844,914826.2796,1342036.214,1159227.56,660355.8049,3798510.528,2371904.511,370344.379,530293.5748,913795.3802,741574.3944,3405343.254,1793472.983,1609960.927,996883.526,1007783.056,2124868.862,1371499.946,1141080.965,2412556.992,923555.6448,1091065.49,1139955.812,839500.5627,1984951.273,1082143.363,1274299.054
9.537626779,447038.1903,1565199.026,1589334.457,875077.502,1321274.555,916160.6514,5036624.885,2027572.9,2644067.672,903877.5678,711266.4661,1930700.373,1251075.902,1753236.321,1241336.652,1323588.05,1329313.637,689535.3107,3512926.056,2700124.478,222694.4994,1117964.433,893770.7167,890645.0068,3319396.075,1914311.564,1618851.877,1095413,1378087.192,1833976.367,1368957.751,1228081.699,2521947.81,1223681.377,1268496.98,1543240.443,637192.0077,2037321.057,953262.284,1612616.295
9.540182768,287228.4519,1496858.991,1494129.791,932062.5495,1569166.847,798038.5311,5046452.008,1980990.605,2705581.534,1022416.973,566254.8791,1948959.226,1100026.938,1388967.724,1227475.903,1267006.292,1378996.947,786457.9894,3620160.543,2544273.198,654673.0698,673512.1678,766003.5632,891810.0527,3846342.77,2178250.229,1796833.908,1162980.561,1139320.578,2220624.332,1686541.319,928207.9272,2406240.938,907789.2974,1102274.158,1103416.848,698016.1724,1599797.433,1041436.185,1550894.27
9.542738757,505404.3714,1384640.309,1596513.507,1419009.191,1243985.487,925652.6819,4943783.52,1902372.459,2781126.311,1300567.504,222670.637,2066948.838,1195587.868,1374898.095,1372425.163,1435559.93,1288048.911,910921.3463,3685477.954,2452024.176,255277.9578,757617.7066,659830.0836,838420.1026,3374295.991,2308158.957,1787857.5,1170385.598,1266052.445,2298123.221,1339956.313,1064455.491,2306826.547,1205798.449,1089337.108,1210751.29,896382.8428,1830668.323,1146463.87,1323429.193
9.545294746,745515.3602,1549588.368,1209273.989,835196.2,1386004.553,1310480.571,5205813.04,2018493.288,2366073.81,1394760.344,27940.2263,1878024.097,1191867.946,1808095.648,1364543.441,1211100.582,998304.129,810153.6229,3517674.853,2326174.879,398407.0041,997243.4003,932701.5943,539728.5979,3415690.522,1928516.097,1500879.31,1170654.345,950241.7945,1995970.149,1671548.889,672027.6326,2418030.264,1040419.964,990463.7169,1105560.32,748381.8495,1687619.449,1104590.509,1359592.052
9.547850735,56184.92392,1205764.005,1191590.553,922967.0128,1163356.325,1022391.969,4908386.289,1809316.653,2642183.703,1290475.242,891336.135,2034076.934,913847.1805,1760796.843,1270954.605,1252228.552,1142090.141,941802.4676,3952084.224,2562235.136,436183.2017,1091744.832,1305823.479,709091.4833,3427032.257,1826483.627,1814054.697,1265787.773,977276.2905,1828439.262,1314619.256,965952.6266,2185147.401,1092189.378,1314407.684,1192547.203,853273.022,1894376.916,1198758.647,1278844.071
9.550406724,403685.131,1159698.697,1067941.573,734155.3941,1487944.322,864316.0058,5047848.902,2276204.68,2383959.051,1331003.108,400780.7254,1732929.5,1408671.077,1505698.943,1136201.066,1062018.211,1107400.825,920326.302,3680622.495,2520780.54,410329.0893,1005257.56,727445.7319,686615.2885,3021974.51,1948551.211,1636120.622,999683.7237,715365.3039,1900329.001,1171693.013,1152869.381,2391850.145,1041550.379,1478423.131,922372.1135,807332.4,1604327.962,814696.7199,1377777.726
9.552962713,420175.9812,1438713.194,1243777.271,961601.8251,1505871.759,737283.4947,5185599.836,2156648.533,2918744.569,1256333.035,250907.5596,2025638.061,1208086.848,1935306.757,981249.5965,1260475.006,1063974.466,777834.1604,3957541.889,2441887.269,163779.452,662791.302,720762.7259,965985.1651,3679861.088,2061435.96,1396115.009,1137924.577,1424594.199,1893446.811,1271242.592,992803.3624,2416973.088,885194.5046,913911.6572,1152271.275,729565.1057,1847862.487,1191867.377,1342794.933
9.555518702,421574.7369,1225057.633,792080.6633,935612.4394,1266641.641,720146.071,5012088.682,2078085.564,2386993.518,1110733.423,785623.0655,1814573.3,1089850.034,1692922.727,1259666.668,1018575.342,1357610.897,655891.5668,3688965.5,2369798.307,188899.8316,697797.1753,807101.9051,779434.7783,3423424.478,2011990.602,1567008.94,670682.8628,1108643.555,2023013.965,1441880.3,1074356.938,2460886.31,1026765.215,1035935.3,926550.2745,749789.9684,1554709.53,1026521.047,1129311.061
9.558074691,351016.3093,1292472.883,1155184.065,1030201.422,1459958.729,966795.6443,5242205.81,1961959.602,2821749.651,1149255,529426.5092,1679989.196,1322035.286,1787812.407,1272299.028,1251754.811,1085759.762,932847.5853,3858009.966,2406758.055,23419.6115,804546.1494,1000142.771,799124.0372,3421771.901,1981564.269,1794631.957,1077862.869,926777.5121,2192878.643,1347624.251,963423.3828,2392541.74,894663.8186,1312953.993,1045169.27,711160.8217,1912931.807,701093.7005,1580302.371
9.56063068,168577.8083,1457197.215,1214320.332,960423.9386,1783906.792,1359584.224,4907684.207,2105287.711,2605704.809,1055645.305,683003.1453,1689971.65,1176495.137,1852196.263,1312127.803,1594568.948,1485891.112,814365.3728,3947291.364,2310404.664,793362.7699,965224.9853,699579.4211,745503.3551,3428836.996,1911713.914,1752891.267,1062544.218,1153716.002,1937216.926,1813643.517,1081529.285,2539486.468,1365857.514,1254821.322,1207780.631,584786.1476,1613586.173,1004059.282,1235383.157
9.563186669,381400.6266,1343136.824,1419641.447,955365.8965,1487978.152,1370144.621,5358500.735,2130536.45,2615425.998,1018313.635,622828.2394,1921896.144,1419509.748,2042650.385,745889.9845,1162411.402,1015234.381,864644.4451,3918529.407,2120037.912,600623.5141,1141305.19,870859.3675,962788.9527,3556959.311,1974548.353,1649787.774,1050159.303,1164947.791,2094454.171,1183454.433,1007853.366,2292187.763,670480.0573,1237290.824,883018.9854,418213.0704,1493297.509,1236908.883,1086151.398
9.565742658,281210.9562,1515284.655,1090650.394,740471.3247,1396472.513,977098.541,4970415.645,2008443.543,2414875.359,717972.3446,822066.7753,2165669.648,965316.0657,1354301.742,1114201.821,1352600.011,1250335.801,645721.104,3758686.799,2204527.192,703656.2703,951933.0894,788224.4207,664653.388,3317613.262,1678605.135,1480554.96,884812.4906,949534.2932,2105479.397,1219712.212,1196531.83,2098544.309,1268582.806,1189171.614,1063403.061,660180.9142,1753452.239,814017.3201,1170288.268
9.568298647,100837.0957,1401392.579,1287868.372,859898.8679,1537831.606,1149687.11,5095636.917,1946992.439,2957334.616,1156177.453,805170.6371,2061703.349,1300770.335,1777102.069,884011.9103,1006320.936,1008774.187,751133.3616,3910896.437,2579993.548,338194.3291,710807.8723,819860.9773,984139.5811,3373001.491,1959277.181,1747891.71,1004679.873,1037394.307,2045843.605,1423806.319,1122659.883,2281205.343,1248036.67,958178.2899,939195.2975,840560.6322,1891778.427,956487.7566,911903.7024
9.570854636,362475.7804,1371050.196,1302635.872,926705.9099,1641428.842,1209944.821,4986701.487,1659846.726,2447766.415,937160.7424,471861.7932,2028898.359,1236401.993,1498606.504,1266727.934,1160758.762,1092342.855,830629.0243,3921439.742,2548309.815,487814.524,961475.7139,924171.7088,811938.2468,3249396.468,2239064.277,1929195.605,811902.5494,1142247.284,2094094.172,1595803.603,1095266.553,2267423.159,738853.625,1191049.55,1164635.975,730861.3707,1955144.889,1110907.014,1335759.18
9.573410625,235479.1034,1536528.094,1262738.403,597990.2762,1435038.662,943610.1899,4913220.532,1955887.022,2745341.21,999234.0506,366233.4846,1763802.975,1112564.255,1672691.827,1431075.751,1399831.575,1002979.951,477783.3577,3538501.697,2349570.029,537451.5558,1051132.695,638827.5828,1292191.167,3523276.479,1816412.276,1314810.826,1075280.109,949404.871,1710873.356,1380472.067,920890.4188,2460969.873,676143.0692,1066030.703,1035854.289,457019.4117,2018575.013,1247750.822,1417412.773
9.575966614,466468.8565,1311238.637,1136840.872,905173.6719,1178065.679,1272413.385,5066143.501,2077044.726,2389975.737,1095386.349,337376.6096,1745974.026,1091468.454,1173219.58,1230441.205,1405737.027,967354.4778,705058.4463,3672383.498,2271290.745,153929.5837,1125837.787,1007722.422,834659.7507,3364247.74,2338071.523,1677095.905,1135708.358,949219.63,1916960.423,1308780.543,1288188.902,2382382.268,1104129.843,1447621.249,797202.068,621363.0921,1711187.975,977927.9237,1230173.898
9.578522603,305066.2188,1589092.061,1152490.361,972156.9599,1391204.791,972206.6142,5549167.428,1752775.431,2679516.944,1322833.047,367259.6248,1847636.958,1192728.159,1626603,1047264.617,1429725.703,1060949.285,694959.2989,3610906.652,2251424.767,719651.6183,960123.3194,987746.0653,686465.3231,2992183.062,2405813.068,1626155.889,810251.1599,875994.9972,1682940.329,1392638.91,1609110.24,2578607.923,1073956.57,1203642.72,1158000.72,748953.3526,1771238.19,1317728.125,1283144.752
9.581078592,289811.9149,1366786.775,1718940.322,869296.644,1409217.867,987768.6713,5076882.746,2014198.84,2990369.693,1137889.372,357417.0712,1878397.809,1445969.304,1566877.112,969911.7809,1400686.645,1124192.388,1002544.387,3381843.873,2651650.766,884964.5428,664784.9338,1189833.739,1083564.59,3264829.856,2413857.85,1479718.542,857690.8089,1021850.031,2243050.127,1173316.065,1142986.969,2637751.671,1042497.449,1243390.362,832316.4887,790110.4178,1491869.46,1112526.782,1009244.763
9.583634581,418533.6405,1453919.908,1257309.238,545261.1177,1153252.742,704105.8243,5169258.445,1560420.773,2866633.545,1307815.834,245630.1667,1692196.803,1199727.124,1520956.555,1318889.136,1033715.868,954109.406,689783.5799,3364066.696,2651121.172,730277.0809,1060178.208,913831.8068,941176.8439,3779161.007,2473499.809,1565697.06,820303.9502,1090060.475,2323757.291,1657991.624,1205499.693,2599088.478,1210475.279,1237805.218,1292818.579,1069758.837,1864464.313,1236655.988,1363187.351
9.58619057,364023.9839,1429595.154,1252292.594,860713.2696,1329232.407,1036204.664,4981019.962,2115070.878,2823593.994,1319421.461,306171.0779,2083002.926,1529077.645,1877040.342,1114635.092,1463870.013,1158257.655,705989.2053,3450815.84,2670617.148,848466.5819,1409338.582,986351.6987,660216.7119,3774634.699,2551777.914,1796050.559,739008.9976,891273.4534,2059321.03,1476479.859,1284454.516,2443323.234,1165021.722,1589331.993,1095361.966,553636.7286,1759092.224,912616.195,1242502.655
9.588746559,426377.4076,1685976.61,1312660.859,794657.9798,1775089.961,1098133.329,5094500.609,1945131.035,2714336.413,1149845.31,839978.0584,2306869.657,1456740.65,1468846.066,1096837.028,1172392.303,1135049.374,844086.8,3761904.353,2218489.409,441676.7781,1242449.919,777676.8659,644055.1563,3855464.355,2487359.493,1630791.727,1035517.882,991229.6017,2212527.348,1363478.79,1345932.842,2170613.399,1001076.844,1194628.94,1206969.537,667126.4721,1756361.333,887685.1916,1530341.901
9.591302548,411783.5862,1684783.685,1773531.804,984922.255,1512655.232,889587.061,5306415.355,1891513.626,2692234.847,1138839.409,680751.3172,2095893.097,1522644.213,1495593.289,1205834.175,1231850.724,942617.7318,863708.5042,3588734.114,2258329.137,765102.6641,768144.7036,861753.925,954881.4114,3614892.623,2179059.664,1969770.962,1209601.809,1320410.501,1966652.36,1775962.689,1311004.666,2459107.842,1312826.479,1445497.33,1014265.649,710275.8083,1689568.095,1122097.248,1219765.09
9.593858537,643155.2493,1460210.077,1355559.586,819999.5917,1416964.64,1110277.71,5129785.115,2104820.605,2480647.493,1167228,587755.6771,2107862.339,1345923.585,1488312.528,1088114.741,1505923.34,874495.7484,1056397.451,3669729.829,2285659.671,746833.0449,967735.781,1063760.025,1052718.465,3515444.133,2415542.921,1605904.734,757886.4324,1155237.068,2007082.925,1542520.682,1426930.646,2464080.621,1354690.786,1261216.538,901453.2169,1090648.575,1890899.211,1220005.922,1353567.817
9.596414526,245779.5837,1561024.547,1188954.996,1052512.618,1420523.063,1087557.944,5268406.988,1711950.271,2875753.981,1352126.826,778076.6398,1911583.516,1557260.01,1830761.218,1103351.067,1398855.706,892812.4639,874770.4891,3482220.851,2753651.861,725068.3994,1250679.811,1213441.923,1207443.266,3630607.667,1823072.493,1510737.232,887506.9848,1135897.08,2369410.078,1725129.23,1399681.314,2330410.019,1034608.779,1188695.339,1068136.824,1046931.48,1607646.21,887867.7744,1405399.658
9.598970515,207065.0638,1424881.203,1683249.602,1148630.017,1418378.125,1142240.535,5043137.599,1901342.591,3010499.08,978479.9705,805321.6265,1833492.01,1155867.371,1633578.188,1307898.041,1407083.817,1023907.72,869071.7635,3659011.862,2384701.426,763663.8128,642302.0699,974924.0299,925452.3842,3613781.309,2203326.356,1766023.809,1115438.981,1188374.379,2247773.3,1780099.92,1394380.079,2162328.062,982907.2202,1408361.367,1449314.939,609965.2099,1758807.53,1180721.333,1454662.403
9.601526504,445941.1591,1668996.746,1364314,880153.8409,1247149.985,839513.7818,4981347.448,2015931.082,2840552.468,1466037.431,849305.7787,2074626.724,1174854.376,1560647.423,896589.1716,1533866.859,1275880.125,1019064.446,3673649.43,2903254.074,834085.8362,1205618.931,908465.086,896381.7482,3465437.754,1670708.848,1767591.58,1267469.06,1153120.361,2344557.568,1649848.973,1344122.661,2406484.051,998686.2784,1023231.337,1218172.484,623545.1289,1636480.588,1324633.308,1337371.963
9.604082494,400920.3688,1289937.311,1424586.587,1022099.068,1024521.121,1192426.432,5137533.176,1666766.306,2590311.538,1473367.281,548947.3463,2008689.828,950499.5913,1454782.411,1297793.392,1391832.671,1209443.189,926855.4293,3653419.374,2394051.412,336535.4991,632643.7711,1050527.757,979676.1006,3294539.407,1852597.55,1911312.292,1037783.007,1059622.171,1978826.648,1642940.15,1434907.598,2372404.47,920517.9239,1212047.07,1068717.162,638219.6709,1644726.785,1032423.433,1445366.02
9.606638483,485510.7074,1323856.264,1224599.557,852282.0663,1344522.266,1092411.75,4908967.9,2044404.738,2569493.938,1220016.899,703083.7399,1447916.32,991193.1692,1542587.297,1187339.991,1239479.291,1163277.136,941887.4614,3374202.022,2194162.382,666321.0149,1057991.336,859175.4702,1055683.939,3367018.16,1980580.758,1460951.781,768610.6067,1110723.994,1801217.182,1685095.789,1594022.297,2356136.517,1207185.659,1057615.178,969508.7948,578026.4972,1921942.425,1221132.07,1484204.584
9.609194472,34805.94515,1565137.371,976868.6093,557639.2477,1382272.299,1081422.357,5483608.668,1629664.707,2812884.193,1343455.529,537231.0806,1975421.607,1288692.611,1516647.07,1129854.949,1194172.727,1167834.488,781576.0034,3746268.537,2414158.564,546745.0094,997945.5861,762523.0336,973630.4473,3658821.358,2036536.698,1349102.859,866829.5554,1047989.002,1864508.469,1867448.746,1133604.967,2665172.233,824168.6151,1070862.35,1109117.458,759273.7418,1363730.675,1121387.801,1026028.058
9.611750461,282931.6155,1366736.682,1439134.731,970624.778,1368202.414,1041946.637,4959196.772,2275193.765,2646482.578,885946.1745,452799.7246,1708520.747,1166940.521,1479455.415,1160298.506,1516894.37,925247.4586,885446.4409,3475351,2443018.684,506541.4744,962662.8949,684055.3948,1110414.917,3397941.162,1667929.039,1621351.593,1115172.801,1137465.06,1735224.249,1081675.813,1069686.088,2339124.277,779051.5969,1146641.807,900242.1313,676347.6201,1685558.647,1264620.024,990274.7108
